"Report Date","Borough","Community Districts","Census Type","Adult Family Commercial Hotel","Adult Family Shelter","Adult Shelter","Adult Shelter Commercial Hotel","Family Cluster","Family with Children Commercial Hotel","Family with Children Shelter"
"10/31/2025","Queens","6","Individuals",,,"96",,,,"244"
"10/31/2025","Queens","5","Individuals",,,"193",,,,"219"
"10/31/2025","Queens","4","Individuals",,,,"240",,,"530"
"10/31/2025","Queens","3","Individuals",,"220",,"165",,"1,947","774"
"10/31/2025","Queens","2","Individuals",,"297","223","121",,"907","188"
"10/31/2025","Queens","1","Individuals",,,"301","132",,"3,672","527"
"10/31/2025","Manhattan","12","Individuals",,,"403",,,,
"10/31/2025","Manhattan","11","Individuals",,,"1,117",,,,"488"
"10/31/2025","Manhattan","10","Individuals",,,"750",,,,"588"
"10/31/2025","Manhattan","9","Individuals",,,"26",,,,"616"
"10/31/2025","Manhattan","8","Individuals",,,"69",,,"527",
"10/31/2025","Manhattan","7","Individuals",,"365","261",,,"938","350"
"10/31/2025","Manhattan","6","Individuals",,,"504",,,"254","589"
"10/31/2025","Manhattan","5","Individuals",,"310","80","45",,"2,476","385"
"10/31/2025","Manhattan","4","Individuals","152",,"381","237",,"1,103","354"
"10/31/2025","Manhattan","3","Individuals",,,"782","233",,"101","103"
"10/31/2025","Manhattan","2","Individuals",,,,,,"288",
"10/31/2025","Bronx","1","Individuals",,,"621","156",,"215","1,448"
"10/31/2025","Manhattan","1","Individuals",,,,,,"531",
"10/31/2025","Brooklyn","18","Individuals",,"336",,,,"284","750"
"10/31/2025","Brooklyn","17","Individuals",,,,"110",,"155","1,461"
"10/31/2025","Brooklyn","16","Individuals",,,"968","417",,"550","2,172"
"10/31/2025","Brooklyn","15","Individuals",,,,,,"442","180"
"10/31/2025","Brooklyn","14","Individuals",,,"378",,,"154","76"
"10/31/2025","Brooklyn","13","Individuals",,,,"76",,,"347"
"10/31/2025","Brooklyn","12","Individuals",,,"128",,,,"118"
"10/31/2025","Brooklyn","9","Individuals",,,"358",,,,"351"
"10/31/2025","Brooklyn","8","Individuals",,,"173","88",,,"536"
"10/31/2025","Brooklyn","7","Individuals",,,"340","420",,"274","362"
"10/31/2025","Brooklyn","6","Individuals",,"105","668","273",,"296","448"
"10/31/2025","Brooklyn","5","Individuals",,,"1,030","438",,"599","1,029"
"10/31/2025","Brooklyn","4","Individuals",,,"199","138",,"30","768"
"10/31/2025","Brooklyn","3","Individuals",,,"826","342",,"434","376"
"10/31/2025","Brooklyn","2","Individuals",,"58","723",,,,"122"
"10/31/2025","Brooklyn","1","Individuals",,"158","1,145",,,"433",
"10/31/2025","Bronx","12","Individuals",,,"516",,,"265","1,038"
"10/31/2025","Bronx","11","Individuals",,,"199",,,,
"10/31/2025","Bronx","10","Individuals",,,,,,,"525"
"10/31/2025","Bronx","9","Individuals",,,"266",,,"291","1,434"
"10/31/2025","Bronx","8","Individuals",,,"0",,,,"590"
"10/31/2025","Bronx","7","Individuals",,,"725",,,"210","910"
"10/31/2025","Bronx","6","Individuals",,,"72",,,"1,236","1,720"
"10/31/2025","Bronx","5","Individuals",,"191","682",,,"152","1,108"
"10/31/2025","Bronx","4","Individuals",,,"433",,,"303","2,036"
"10/31/2025","Bronx","3","Individuals",,,"833","124",,,"1,267"
"09/30/2025","Brooklyn","16","Individuals",,,"654","740",,"551","2,242"
"09/30/2025","Staten Island","3","Individuals",,,,,,,
"09/30/2025","Staten Island","2","Individuals",,,"46",,,,"137"
"09/30/2025","Staten Island","1","Individuals",,,"98","114",,"47","525"
"09/30/2025","Queens","14","Individuals",,"260","204",,,"435",
"09/30/2025","Queens","13","Individuals",,,"136","768",,"460","604"
"09/30/2025","Queens","12","Individuals","123","503","280","613",,"6,455","1,327"
"09/30/2025","Queens","11","Individuals",,,"73",,,"163",
"09/30/2025","Queens","10","Individuals",,,"170","162",,"679",
"09/30/2025","Queens","9","Individuals",,,"107",,,,
"09/30/2025","Queens","8","Individuals",,,"172",,,"144","289"
"09/30/2025","Queens","7","Individuals",,,"328",,,"62",
"09/30/2025","Queens","6","Individuals",,,"97",,,,"238"
"09/30/2025","Queens","5","Individuals",,,"196",,,,"222"
"09/30/2025","Queens","4","Individuals",,,,"247",,,"570"
"09/30/2025","Queens","3","Individuals",,"225",,"168",,"1,951","826"
"09/30/2025","Queens","2","Individuals",,"299",,"351",,"918","207"
"09/30/2025","Queens","1","Individuals",,,"260","146",,"3,788","538"
"09/30/2025","Manhattan","12","Individuals",,,"265",,,,
"09/30/2025","Manhattan","11","Individuals",,,"1,130",,,,"503"
"09/30/2025","Manhattan","10","Individuals",,,"758",,,,"592"
"09/30/2025","Manhattan","9","Individuals",,,"30",,,,"611"
"09/30/2025","Manhattan","8","Individuals",,,"70",,,"537",
"09/30/2025","Manhattan","7","Individuals",,"365","232",,,"931","335"
"09/30/2025","Manhattan","6","Individuals",,,"585",,,"254","593"
"09/30/2025","Manhattan","5","Individuals",,"322","75","48",,"2,521","384"
"09/30/2025","Manhattan","4","Individuals","135",,"373","233",,"1,076","369"
"09/30/2025","Manhattan","3","Individuals",,,"783","235",,"97","99"
"09/30/2025","Manhattan","2","Individuals",,,,,,"305",
"09/30/2025","Manhattan","1","Individuals",,,,,,"516",
"09/30/2025","Brooklyn","18","Individuals",,"352",,,,"283","791"
"09/30/2025","Brooklyn","17","Individuals",,,,"106",,"158","1,550"
"09/30/2025","Brooklyn","15","Individuals",,,,,,"414","177"
"09/30/2025","Brooklyn","14","Individuals",,,"387",,,"168","78"
"09/30/2025","Brooklyn","13","Individuals",,,,"75",,,"360"
"09/30/2025","Brooklyn","12","Individuals",,,"129",,,,"132"
"09/30/2025","Brooklyn","11","Individuals",,,,,,,
"09/30/2025","Brooklyn","10","Individuals",,,,,,,
"09/30/2025","Brooklyn","9","Individuals",,,"358",,,,"354"
"09/30/2025","Brooklyn","8","Individuals",,,"265","189",,,"554"
"09/30/2025","Brooklyn","7","Individuals",,,"275","483",,"271","361"
"09/30/2025","Brooklyn","6","Individuals",,"109","683","281",,"331","482"
"09/30/2025","Brooklyn","5","Individuals",,,"1,030","429",,"623","1,001"
"09/30/2025","Brooklyn","4","Individuals",,,"197","139",,"32","808"
"09/30/2025","Brooklyn","3","Individuals",,,"363","633",,"431","401"
"09/30/2025","Brooklyn","2","Individuals",,"73","717",,,,"101"
"09/30/2025","Brooklyn","1","Individuals",,"162","1,099",,,"470",
"09/30/2025","Bronx","12","Individuals",,,"500",,,"358","1,063"
"09/30/2025","Bronx","11","Individuals",,,"198",,,,
"09/30/2025","Bronx","10","Individuals",,,,,,,"526"
"09/30/2025","Bronx","9","Individuals",,,"264",,,"288","1,492"
"09/30/2025","Bronx","8","Individuals",,,,,,,"613"
"09/30/2025","Bronx","7","Individuals",,,"613",,,"418","905"
"09/30/2025","Bronx","6","Individuals",,,"96",,,"1,202","1,787"
"09/30/2025","Bronx","5","Individuals",,"175","685",,,"150","1,112"
"09/30/2025","Bronx","4","Individuals",,,"437",,,"295","2,029"
"09/30/2025","Bronx","3","Individuals",,,"827","117",,,"1,309"
"09/30/2025","Bronx","2","Individuals",,"108",,,,,"758"
"09/30/2025","Bronx","1","Individuals",,,"529","257",,"210","1,439"
"08/31/2025","Manhattan","2","Individuals",,,,,,"302",
"08/31/2025","Staten Island","3","Individuals",,,,,,,
"08/31/2025","Staten Island","2","Individuals",,,"46",,,,"135"
"08/31/2025","Staten Island","1","Individuals",,,"95","114",,"48","536"
"08/31/2025","Queens","14","Individuals",,"258","203",,,"451",
"08/31/2025","Queens","13","Individuals",,,"136","733",,"475","594"
"08/31/2025","Queens","12","Individuals","117","484","276","518",,"6,681","1,317"
"08/31/2025","Queens","11","Individuals",,,"73",,,"144",
"08/31/2025","Queens","10","Individuals",,,"173","161",,"691",
"08/31/2025","Queens","9","Individuals",,,"111",,,,
"08/31/2025","Queens","8","Individuals",,,"174",,,"153","295"
"08/31/2025","Queens","7","Individuals",,,"327",,,"67",
"08/31/2025","Queens","6","Individuals",,,"95",,,,"242"
"08/31/2025","Queens","5","Individuals",,,"197",,,,"242"
"08/31/2025","Queens","4","Individuals",,,,"243",,,"566"
"08/31/2025","Queens","3","Individuals",,"208",,"162",,"1,975","808"
"08/31/2025","Queens","2","Individuals",,"294",,"341",,"939","218"
"08/31/2025","Queens","1","Individuals",,,"195","142",,"3,794","614"
"08/31/2025","Manhattan","12","Individuals",,,"253",,,,
"08/31/2025","Manhattan","11","Individuals",,,"1,127",,,,"503"
"08/31/2025","Manhattan","10","Individuals",,,"745",,,,"627"
"08/31/2025","Manhattan","9","Individuals",,,"20",,,,"608"
"08/31/2025","Manhattan","8","Individuals",,,"68",,,"524",
"08/31/2025","Manhattan","7","Individuals",,"352","225",,,"947","365"
"08/31/2025","Manhattan","6","Individuals",,,"539",,,"251","587"
"08/31/2025","Manhattan","5","Individuals",,"307","74","47",,"2,426","368"
"08/31/2025","Manhattan","4","Individuals","110",,"381","220",,"1,119","370"
"08/31/2025","Manhattan","3","Individuals",,,"772","232",,"93","87"
"08/31/2025","Manhattan","1","Individuals",,,,,,"496",
"08/31/2025","Brooklyn","18","Individuals",,"354",,,,"287","811"
"08/31/2025","Brooklyn","17","Individuals",,,,"67",,"139","1,608"
"08/31/2025","Brooklyn","16","Individuals",,,"648","739",,"526","2,267"
"08/31/2025","Brooklyn","15","Individuals",,,,,,"388","178"
"08/31/2025","Brooklyn","14","Individuals",,,"379",,,"168","87"
"08/31/2025","Brooklyn","13","Individuals",,,,"74",,,"363"
"08/31/2025","Brooklyn","12","Individuals",,,"125",,,,"139"
"08/31/2025","Brooklyn","11","Individuals",,,,,,,
"08/31/2025","Brooklyn","10","Individuals",,,,,,,
"08/31/2025","Brooklyn","9","Individuals",,,"356",,,,"360"
"08/31/2025","Brooklyn","8","Individuals",,,"308","187",,,"542"
"08/31/2025","Brooklyn","7","Individuals",,,"269","483",,"267","371"
"08/31/2025","Brooklyn","6","Individuals",,"109","681","284",,"307","489"
"08/31/2025","Brooklyn","5","Individuals",,,"1,002","438",,"650","830"
"08/31/2025","Brooklyn","4","Individuals",,,"199","138",,"30","813"
"08/31/2025","Brooklyn","3","Individuals",,,"361","628",,"425","386"
"08/31/2025","Brooklyn","2","Individuals",,"102","699",,,,"75"
"08/31/2025","Brooklyn","1","Individuals",,"158","1,119",,,"480",
"08/31/2025","Bronx","12","Individuals",,,"505",,,"355","1,036"
"08/31/2025","Bronx","11","Individuals",,,"195",,,,
"08/31/2025","Bronx","10","Individuals",,,,,,,"514"
"08/31/2025","Bronx","9","Individuals",,,"266",,,"263","1,511"
"08/31/2025","Bronx","8","Individuals",,,,,,,"598"
"08/31/2025","Bronx","7","Individuals",,,"604",,,"384","900"
"08/31/2025","Bronx","6","Individuals",,,"94",,,"1,171","1,785"
"08/31/2025","Bronx","5","Individuals",,"175","682",,,"123","1,095"
"08/31/2025","Bronx","4","Individuals",,,"431",,,"283","2,053"
"08/31/2025","Bronx","3","Individuals",,,"793","124",,,"1,344"
"08/31/2025","Bronx","2","Individuals",,"125",,,,,"782"
"08/31/2025","Bronx","1","Individuals",,,"522","258",,"213","1,447"
"07/31/2025","Bronx","4","Individuals",,,"434",,,"342","1,914"
"07/31/2025","Staten Island","3","Individuals",,,,,,,
"07/31/2025","Staten Island","2","Individuals",,,"47",,,,"145"
"07/31/2025","Staten Island","1","Individuals",,,"97","110",,"57","491"
"07/31/2025","Queens","14","Individuals",,"284","201",,,"482",
"07/31/2025","Queens","13","Individuals",,,"130","760",,"489","571"
"07/31/2025","Queens","12","Individuals","107","499","275","377",,"6,778","1,279"
"07/31/2025","Queens","11","Individuals",,,"73",,,"156",
"07/31/2025","Queens","10","Individuals",,,"163","169",,"695",
"07/31/2025","Queens","9","Individuals",,,"112",,,,
"07/31/2025","Queens","8","Individuals",,,"175",,,"152","300"
"07/31/2025","Queens","7","Individuals",,,"324",,,"67",
"07/31/2025","Queens","6","Individuals",,,"100",,,,"230"
"07/31/2025","Queens","5","Individuals",,,"200",,,,"231"
"07/31/2025","Queens","4","Individuals",,,,"236",,,"515"
"07/31/2025","Queens","3","Individuals",,"218",,"160",,"1,978","790"
"07/31/2025","Queens","2","Individuals",,"295",,"353",,"903","236"
"07/31/2025","Queens","1","Individuals",,,"199","146",,"3,775","646"
"07/31/2025","Manhattan","12","Individuals",,,"263",,,,
"07/31/2025","Manhattan","11","Individuals",,,"1,146",,,,"526"
"07/31/2025","Manhattan","10","Individuals",,,"762",,,,"611"
"07/31/2025","Manhattan","9","Individuals",,,"30",,,,"595"
"07/31/2025","Manhattan","8","Individuals",,,"67",,,"551",
"07/31/2025","Manhattan","7","Individuals",,"312","93",,,"937","358"
"07/31/2025","Manhattan","6","Individuals",,,"601",,,"261","577"
"07/31/2025","Manhattan","5","Individuals",,"301","78","50",,"2,602","384"
"07/31/2025","Manhattan","4","Individuals","78",,"383","243",,"1,143","363"
"07/31/2025","Manhattan","3","Individuals",,,"702","233",,"101","88"
"07/31/2025","Bronx","3","Individuals",,,"848","124",,,"1,241"
"07/31/2025","Manhattan","2","Individuals",,,,,,"318",
"07/31/2025","Manhattan","1","Individuals",,,,,,"491",
"07/31/2025","Brooklyn","18","Individuals",,"346",,,,"296","782"
"07/31/2025","Brooklyn","17","Individuals",,,,,,"285","1,599"
"07/31/2025","Bronx","2","Individuals",,"143",,,,,"763"
"07/31/2025","Brooklyn","16","Individuals",,,"649","746",,"584","2,180"
"07/31/2025","Brooklyn","15","Individuals",,,,,,"461","185"
"07/31/2025","Brooklyn","14","Individuals",,,"391",,,"158","86"
"07/31/2025","Brooklyn","13","Individuals",,,,"76",,,"371"
"07/31/2025","Brooklyn","12","Individuals",,,"132",,,,"132"
"07/31/2025","Brooklyn","11","Individuals",,,,,,,
"07/31/2025","Bronx","1","Individuals",,,"523","261",,"224","1,419"
"07/31/2025","Brooklyn","10","Individuals",,,,,,,
"07/31/2025","Brooklyn","9","Individuals",,,"351",,,,"348"
"07/31/2025","Brooklyn","8","Individuals",,,"346","169",,,"550"
"07/31/2025","Brooklyn","7","Individuals",,,"272","483",,"310","357"
"07/31/2025","Brooklyn","6","Individuals",,"111","688","273",,"343","496"
"07/31/2025","Brooklyn","5","Individuals",,,"1,061","438",,"693","535"
"07/31/2025","Brooklyn","4","Individuals",,,"196","142",,"42","789"
"07/31/2025","Brooklyn","3","Individuals",,,"364","623",,"430","362"
"07/31/2025","Brooklyn","2","Individuals",,"119","705",,,,"75"
"07/31/2025","Brooklyn","1","Individuals",,"164","1,163",,,"516",
"07/31/2025","Bronx","12","Individuals",,,"497",,,"323","1,043"
"07/31/2025","Bronx","11","Individuals",,,"194",,,,
"07/31/2025","Bronx","10","Individuals",,,,,,,"520"
"07/31/2025","Bronx","9","Individuals",,,"264",,,"281","1,470"
"07/31/2025","Bronx","8","Individuals",,,,,,,"614"
"07/31/2025","Bronx","7","Individuals",,,"614",,,"406","906"
"07/31/2025","Bronx","6","Individuals",,,"94",,,"1,181","1,750"
"07/31/2025","Bronx","5","Individuals",,"189","679",,,"150","1,095"
"06/30/2025","Bronx","11","Individuals",,,"188",,,,
"06/30/2025","Staten Island","3","Individuals",,,,,,,
"06/30/2025","Staten Island","2","Individuals",,,"50",,,,"162"
"06/30/2025","Staten Island","1","Individuals",,,"86","109",,"56","503"
"06/30/2025","Queens","14","Individuals",,"299","205",,,"512","5"
"06/30/2025","Queens","13","Individuals",,,"136","775",,"521","584"
"06/30/2025","Queens","12","Individuals","102","522","271","379",,"7,119","1,249"
"06/30/2025","Queens","11","Individuals",,,"74",,,"152",
"06/30/2025","Queens","10","Individuals",,,"170","170",,"688",
"06/30/2025","Queens","9","Individuals",,,"112",,,,
"06/30/2025","Queens","8","Individuals",,,"172",,,"168","283"
"06/30/2025","Queens","7","Individuals",,,"328",,,"75",
"06/30/2025","Queens","6","Individuals",,,"96",,,,"193"
"06/30/2025","Queens","5","Individuals",,,"199",,,,"224"
"06/30/2025","Queens","4","Individuals",,,,"242",,,"503"
"06/30/2025","Queens","3","Individuals",,"232",,"167",,"1,961","696"
"06/30/2025","Queens","2","Individuals",,"295",,"333",,"991","222"
"06/30/2025","Queens","1","Individuals",,,"193","117",,"4,374","225"
"06/30/2025","Manhattan","12","Individuals",,,"308",,,,
"06/30/2025","Manhattan","11","Individuals",,,"1,120",,,,"493"
"06/30/2025","Manhattan","10","Individuals",,,"743",,,,"616"
"06/30/2025","Manhattan","9","Individuals",,,"27",,,,"576"
"06/30/2025","Manhattan","8","Individuals",,,"68",,,"557",
"06/30/2025","Manhattan","7","Individuals",,"322","97",,,"983","359"
"06/30/2025","Manhattan","6","Individuals",,,"628",,,"261","593"
"06/30/2025","Manhattan","5","Individuals",,"301","77","50",,"2,774","383"
"06/30/2025","Manhattan","4","Individuals","80",,"385","216",,"1,169","348"
"06/30/2025","Manhattan","3","Individuals",,,"781","237",,"102","96"
"06/30/2025","Manhattan","2","Individuals",,,,,,"320",
"06/30/2025","Manhattan","1","Individuals",,,,,,"512",
"06/30/2025","Brooklyn","18","Individuals",,"343",,,,"317","762"
"06/30/2025","Brooklyn","17","Individuals",,,,,,"291","1,647"
"06/30/2025","Brooklyn","16","Individuals",,,"644","737",,"617","2,219"
"06/30/2025","Brooklyn","15","Individuals",,,,,,"453","183"
"06/30/2025","Brooklyn","14","Individuals",,,"385",,,"162","82"
"06/30/2025","Brooklyn","13","Individuals",,,,"76",,,"370"
"06/30/2025","Brooklyn","12","Individuals",,,"130",,,,"136"
"06/30/2025","Brooklyn","11","Individuals",,,,,,,
"06/30/2025","Brooklyn","10","Individuals",,,,,,,
"06/30/2025","Brooklyn","9","Individuals",,,"360",,,,"364"
"06/30/2025","Brooklyn","8","Individuals",,,"349","90",,"148","545"
"06/30/2025","Brooklyn","7","Individuals",,,"275","484",,"319","371"
"06/30/2025","Brooklyn","6","Individuals",,"109","671","279",,"358","467"
"06/30/2025","Brooklyn","5","Individuals",,,"1,060","436",,"724","494"
"06/30/2025","Brooklyn","4","Individuals",,,"200","139",,"52","807"
"06/30/2025","Brooklyn","3","Individuals",,,"361","617",,"437","350"
"06/30/2025","Brooklyn","2","Individuals",,"132","706",,,,"67"
"06/30/2025","Brooklyn","1","Individuals",,"158","1,035",,,"535",
"06/30/2025","Bronx","12","Individuals",,,"478",,,"352","1,027"
"06/30/2025","Bronx","10","Individuals",,,,,,,"538"
"06/30/2025","Bronx","9","Individuals",,,"260",,,"270","1,416"
"06/30/2025","Bronx","8","Individuals",,,,,,,"612"
"06/30/2025","Bronx","7","Individuals",,,"612",,,"435","923"
"06/30/2025","Bronx","6","Individuals",,,"87",,,"1,198","1,694"
"06/30/2025","Bronx","5","Individuals",,"189","684",,,"139","1,104"
"06/30/2025","Bronx","4","Individuals",,,"428",,,"331","1,956"
"06/30/2025","Bronx","3","Individuals",,,"838","127",,,"1,258"
"06/30/2025","Bronx","2","Individuals",,"156",,,,,"704"
"06/30/2025","Bronx","1","Individuals",,,"515","260",,"210","1,168"
"05/31/2025","Manhattan","1","Individuals",,,,,,"4",
"05/31/2025","Westchester",,"Individuals",,,,,,,
"05/31/2025","Staten Island","3","Individuals",,,,,,,
"05/31/2025","Staten Island","2","Individuals",,,"41",,,"164",
"05/31/2025","Staten Island","1","Individuals",,,"79","95",,"57","512"
"05/31/2025","Queens","14","Individuals",,"280","203",,,"543","114"
"05/31/2025","Queens","13","Individuals",,,"132","773",,"518","617"
"05/31/2025","Queens","12","Individuals","114","468","277","323",,"7,539","1,269"
"05/31/2025","Queens","11","Individuals",,,"75",,,"161",
"05/31/2025","Queens","10","Individuals",,,"169","164",,"678",
"05/31/2025","Queens","9","Individuals",,,"110",,,,
"05/31/2025","Queens","8","Individuals",,,"173",,,"170","273"
"05/31/2025","Queens","7","Individuals",,,"331",,,"75",
"05/31/2025","Queens","6","Individuals",,,"97",,,,"204"
"05/31/2025","Queens","5","Individuals",,,"198",,,,"211"
"05/31/2025","Queens","4","Individuals",,,,"244",,,"460"
"05/31/2025","Queens","3","Individuals",,"230",,"160",,"1,918","681"
"05/31/2025","Queens","2","Individuals",,"254",,"353",,"977","228"
"05/31/2025","Queens","1","Individuals",,,"196","124",,"4,727","249"
"05/31/2025","Manhattan","12","Individuals",,,"313",,,,
"05/31/2025","Manhattan","11","Individuals",,,"1,094",,,,"469"
"05/31/2025","Manhattan","10","Individuals",,,"730",,,,"613"
"05/31/2025","Manhattan","9","Individuals",,,"26",,,,"611"
"05/31/2025","Manhattan","8","Individuals",,,"67",,,"569",
"05/31/2025","Manhattan","7","Individuals",,"309","98",,,"972","365"
"05/31/2025","Manhattan","6","Individuals",,,"612",,,"268","592"
"05/31/2025","Manhattan","5","Individuals",,"318","77","48",,"2,121","1,012"
"05/31/2025","Manhattan","4","Individuals",,,"380","211",,"1,217","349"
